date,resource_id,resource_type,cost,usage_percent,day_of_week,day_of_month,month,is_weekend,is_idle,is_underutilized,is_optimized,is_overutilized,region,environment
2025-05-31 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.1305590451858648e-07,56.527952259293244,5,31,5,True,False,False,True,False,ap-southeast-1,staging
2025-06-01 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.248915291714228e-08,21.24457645857114,6,1,6,True,False,True,False,False,ap-southeast-1,staging
2025-06-02 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.49425917285787e-07,100.0,0,2,6,False,False,False,False,True,us-west-2,development
2025-06-03 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.802442731098082e-07,100.0,1,3,6,False,False,False,False,True,eu-west-1,production
2025-06-04 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.531171536467069e-07,100.0,2,4,6,False,False,False,False,True,us-east-1,staging
2025-06-05 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.919472652007992e-07,100.0,3,5,6,False,False,False,False,True,eu-west-1,production
2025-06-06 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.5432787739145384e-07,100.0,4,6,6,False,False,False,False,True,us-east-1,production
2025-06-07 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.4231127508010579e-07,71.1556375400529,5,7,6,True,False,False,True,False,ap-southeast-1,production
2025-06-08 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.918174033561629e-08,19.590870167808145,6,8,6,True,True,False,False,False,us-west-2,staging
2025-06-09 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.329274582540801e-07,100.0,0,9,6,False,False,False,False,True,us-west-2,production
2025-06-10 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.6808899729016e-07,100.0,1,10,6,False,False,False,False,True,ap-southeast-1,production
2025-06-11 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.7648488575648985e-07,88.24244287824493,2,11,6,False,False,False,False,True,ap-southeast-1,staging
2025-06-12 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.6728208090237763e-07,100.0,3,12,6,False,False,False,False,True,us-west-2,production
2025-06-13 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.0845765327832122e-07,100.0,4,13,6,False,False,False,False,True,eu-west-1,production
2025-06-14 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,8.364256322304408e-08,41.821281611522046,5,14,6,True,False,True,False,False,us-west-2,staging
2025-06-15 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.561998667513854e-08,22.80999333756927,6,15,6,True,False,True,False,False,us-west-2,staging
2025-06-16 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.581796937735652e-07,79.0898468867826,0,16,6,False,False,False,True,False,us-east-1,development
2025-06-17 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.680371480928342e-07,100.0,1,17,6,False,False,False,False,True,us-west-2,production
2025-06-18 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.9148636839819657e-07,100.0,2,18,6,False,False,False,False,True,ap-southeast-1,production
2025-06-19 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.783268237833356e-07,100.0,3,19,6,False,False,False,False,True,eu-west-1,staging
2025-06-20 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.8291850883963886e-07,100.0,4,20,6,False,False,False,False,True,us-east-1,development
2025-06-21 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.006418321729286e-07,100.0,5,21,6,True,False,False,False,True,us-east-1,development
2025-06-22 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.287071821615914e-08,11.43535910807957,6,22,6,True,True,False,False,False,eu-west-1,development
2025-06-23 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.9833510976327547e-07,100.0,0,23,6,False,False,False,False,True,us-east-1,development
2025-06-24 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.433208329998535e-07,100.0,1,24,6,False,False,False,False,True,ap-southeast-1,production
2025-06-25 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.831408410595728e-07,100.0,2,25,6,False,False,False,False,True,ap-southeast-1,staging
2025-06-26 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.149810630276468e-07,100.0,3,26,6,False,False,False,False,True,us-east-1,development
2025-06-27 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,9.206742569226083e-07,100.0,4,27,6,False,False,False,False,True,ap-southeast-1,production
2025-06-28 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.0011857727778954e-07,50.05928863889477,5,28,6,True,False,False,True,False,us-east-1,development
2025-06-29 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.0535046146276338e-07,52.675230731381696,6,29,6,True,False,False,True,False,eu-west-1,staging
2025-06-30 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.4684373576542307e-07,100.0,0,30,6,False,False,False,False,True,us-east-1,staging
2025-07-01 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.325764558877338e-07,100.0,1,1,7,False,False,False,False,True,eu-west-1,production
2025-07-02 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.7856489197311898e-07,89.2824459865595,2,2,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-03 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.4665355159280982e-07,73.32677579640492,3,3,7,False,False,False,True,False,us-west-2,development
2025-07-04 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.733406840084864e-07,100.0,4,4,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-05 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.784223221154424e-08,28.92111610577212,5,5,7,True,False,True,False,False,us-west-2,development
2025-07-06 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.524537867156984e-08,37.62268933578492,6,6,7,True,False,True,False,False,us-east-1,production
2025-07-07 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.1242958496200274e-07,100.0,0,7,7,False,False,False,False,True,eu-west-1,production
2025-07-08 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.113931166646213e-07,100.0,1,8,7,False,False,False,False,True,ap-southeast-1,development
2025-07-09 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.6560423687012514e-07,100.0,2,9,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-10 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.368550551638002e-07,100.0,3,10,7,False,False,False,False,True,us-east-1,development
2025-07-11 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.759697592892132e-07,100.0,4,11,7,False,False,False,False,True,us-east-1,staging
2025-07-12 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.226165407703044e-08,31.130827038515225,5,12,7,True,False,True,False,False,eu-west-1,staging
2025-07-13 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.01098152028968e-08,35.054907601448406,6,13,7,True,False,True,False,False,eu-west-1,staging
2025-07-14 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.878407207173139e-07,100.0,0,14,7,False,False,False,False,True,eu-west-1,staging
2025-07-15 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,0.0,0.0,1,15,7,False,True,False,False,False,us-east-1,production
2025-07-16 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.7794279029529297e-07,100.0,2,16,7,False,False,False,False,True,us-east-1,development
2025-07-17 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.396542891937274e-07,100.0,3,17,7,False,False,False,False,True,ap-southeast-1,production
2025-07-18 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.231421357724076e-08,11.15710678862038,4,18,7,False,True,False,False,False,ap-southeast-1,production
2025-07-19 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.2460482140903453e-08,21.230241070451726,5,19,7,True,False,True,False,False,ap-southeast-1,development
2025-07-20 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,8.36705175543649e-08,41.835258777182446,6,20,7,True,False,True,False,False,eu-west-1,production
2025-07-21 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.440020174774638e-06,100.0,0,21,7,False,False,False,False,True,ap-southeast-1,development
2025-07-22 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.2504514350012444e-07,100.0,1,22,7,False,False,False,False,True,ap-southeast-1,development
2025-07-23 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.191020498193705e-07,100.0,2,23,7,False,False,False,False,True,ap-southeast-1,production
2025-07-24 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.1205882417361843e-07,100.0,3,24,7,False,False,False,False,True,us-east-1,development
2025-07-25 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.8327350739884517e-07,91.63675369942258,4,25,7,False,False,False,False,True,us-east-1,development
2025-07-26 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.7521580039169764e-07,100.0,5,26,7,True,False,False,False,True,us-east-1,production
2025-07-27 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.0954255118998963e-07,54.77127559499482,6,27,7,True,False,False,True,False,us-west-2,staging
2025-07-28 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.870379399127604e-07,100.0,0,28,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-29 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.502810652370439e-07,100.0,1,29,7,False,False,False,False,True,us-east-1,staging
2025-07-30 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.751349482864714e-07,100.0,2,30,7,False,False,False,False,True,ap-southeast-1,staging
2025-07-31 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.3387989664404568e-07,66.93994832202284,3,31,7,False,False,False,True,False,us-east-1,staging
2025-08-01 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.1653013332250356e-07,100.0,4,1,8,False,False,False,False,True,ap-southeast-1,development
2025-08-02 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.551630648476881e-08,37.75815324238441,5,2,8,True,False,True,False,False,us-east-1,production
2025-08-03 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.6384968253300254e-08,28.19248412665013,6,3,8,True,False,True,False,False,us-west-2,production
2025-08-04 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,9.190702298537005e-08,45.95351149268503,0,4,8,False,False,True,False,False,eu-west-1,production
2025-08-05 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.347366859284344e-07,100.0,1,5,8,False,False,False,False,True,eu-west-1,staging
2025-08-06 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.7545494937137625e-07,100.0,2,6,8,False,False,False,False,True,us-east-1,development
2025-08-07 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.1727284716607133e-07,100.0,3,7,8,False,False,False,False,True,ap-southeast-1,staging
2025-08-08 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.0323949616323131e-07,51.619748081615654,4,8,8,False,False,False,True,False,eu-west-1,development
2025-08-09 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.1855870673058116e-08,5.927935336529059,5,9,8,True,True,False,False,False,eu-west-1,staging
2025-08-10 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.508209224736208e-08,32.54104612368104,6,10,8,True,False,True,False,False,us-west-2,staging
2025-08-11 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.96529228408145e-07,100.0,0,11,8,False,False,False,False,True,ap-southeast-1,production
2025-08-12 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.296877187627656e-07,100.0,1,12,8,False,False,False,False,True,eu-west-1,staging
2025-08-13 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.0582700790903695e-07,100.0,2,13,8,False,False,False,False,True,eu-west-1,production
2025-08-14 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.38391656561752e-07,100.0,3,14,8,False,False,False,False,True,us-west-2,development
2025-08-15 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.2497658456989006e-07,62.48829228494503,4,15,8,False,False,False,True,False,eu-west-1,development
2025-08-16 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,0.0,0.0,5,16,8,True,True,False,False,False,ap-southeast-1,staging
2025-08-17 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.387591674080673e-07,69.37958370403365,6,17,8,True,False,False,True,False,us-west-2,staging
2025-08-18 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.7468420908431354e-07,100.0,0,18,8,False,False,False,False,True,us-east-1,staging
2025-08-19 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.2048656209926952e-07,100.0,1,19,8,False,False,False,False,True,eu-west-1,development
2025-08-20 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.1453468140514717e-07,100.0,2,20,8,False,False,False,False,True,us-west-2,staging
2025-08-21 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.6377690770884943e-07,81.88845385442471,3,21,8,False,False,False,False,True,eu-west-1,production
2025-08-22 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.3666989727928832e-07,100.0,4,22,8,False,False,False,False,True,us-east-1,development
2025-08-23 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.1565355719106038e-07,57.82677859553019,5,23,8,True,False,False,True,False,ap-southeast-1,staging
2025-08-24 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.134678856294529e-08,35.673394281472646,6,24,8,True,False,True,False,False,ap-southeast-1,development
2025-08-25 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.054091218810204e-07,100.0,0,25,8,False,False,False,False,True,us-west-2,staging
2025-08-26 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.176205143537864e-07,100.0,1,26,8,False,False,False,False,True,us-west-2,staging
2025-08-27 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,8.523370662066377e-07,100.0,2,27,8,False,False,False,False,True,ap-southeast-1,staging
2025-08-28 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,8.440843108778236e-07,100.0,3,28,8,False,False,False,False,True,eu-west-1,staging
2025-08-29 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.874621409792897e-07,100.0,4,29,8,False,False,False,False,True,eu-west-1,production
2025-08-30 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.0982900966950318e-07,54.9145048347516,5,30,8,True,False,False,True,False,us-west-2,staging
2025-08-31 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.804318237556827e-07,90.21591187784135,6,31,8,True,False,False,False,True,us-east-1,production
2025-09-01 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.1386317210088543e-07,100.0,0,1,9,False,False,False,False,True,us-west-2,development
2025-09-02 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.5361341385509056e-07,100.0,1,2,9,False,False,False,False,True,eu-west-1,development
2025-09-03 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.638027644382907e-07,100.0,2,3,9,False,False,False,False,True,eu-west-1,development
2025-09-04 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.3562265646585186e-07,100.0,3,4,9,False,False,False,False,True,us-west-2,staging
2025-09-05 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.119993782865373e-07,100.0,4,5,9,False,False,False,False,True,us-east-1,production
2025-09-06 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.8038946525504316e-08,24.019473262752157,5,6,9,True,False,True,False,False,us-east-1,production
2025-09-07 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.2321228482825e-08,31.160614241412503,6,7,9,True,False,True,False,False,ap-southeast-1,staging
2025-09-08 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.0070972301238582e-07,100.0,0,8,9,False,False,False,False,True,us-west-2,development
2025-09-09 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.598507138865778e-07,100.0,1,9,9,False,False,False,False,True,eu-west-1,development
2025-09-10 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.8212897956534303e-07,100.0,2,10,9,False,False,False,False,True,eu-west-1,staging
2025-09-11 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.0883852632234823e-07,100.0,3,11,9,False,False,False,False,True,us-west-2,staging
2025-09-12 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.8501405716764866e-07,100.0,4,12,9,False,False,False,False,True,us-east-1,development
2025-09-13 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,9.205926658770254e-08,46.02963329385127,5,13,9,True,False,True,False,False,eu-west-1,development
2025-09-14 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.471295951931491e-08,32.35647975965746,6,14,9,True,False,True,False,False,us-east-1,staging
2025-09-15 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.1030210644758077e-07,100.0,0,15,9,False,False,False,False,True,us-west-2,staging
2025-09-16 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.1841349197301133e-07,100.0,1,16,9,False,False,False,False,True,us-east-1,production
2025-09-17 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.238779004741564e-07,100.0,2,17,9,False,False,False,False,True,us-west-2,development
2025-09-18 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.2725666826835777e-07,100.0,3,18,9,False,False,False,False,True,eu-west-1,production
2025-09-19 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.455473223508108e-08,27.27736611754054,4,19,9,False,False,True,False,False,ap-southeast-1,production
2025-09-20 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.234979828076942e-08,21.174899140384714,5,20,9,True,False,True,False,False,us-west-2,production
2025-09-21 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,8.723939273415401e-08,43.61969636707701,6,21,9,True,False,True,False,False,us-west-2,staging
2025-09-22 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.6098061339147776e-06,100.0,0,22,9,False,False,False,False,True,us-west-2,production
2025-09-23 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.434676717987333e-07,100.0,1,23,9,False,False,False,False,True,us-east-1,staging
2025-09-24 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.8511439835809275e-07,92.55719917904638,2,24,9,False,False,False,False,True,us-west-2,production
2025-09-25 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.013871784326235e-07,100.0,3,25,9,False,False,False,False,True,ap-southeast-1,staging
2025-09-26 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.475806643135283e-07,100.0,4,26,9,False,False,False,False,True,ap-southeast-1,development
2025-09-27 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.700681953945218e-08,8.50340976972609,5,27,9,True,True,False,False,False,us-west-2,staging
2025-09-28 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.6260042985799507e-07,81.30021492899753,6,28,9,True,False,False,False,True,us-west-2,development
2025-09-29 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.1702466622744936e-06,100.0,0,29,9,False,False,False,False,True,ap-southeast-1,development
2025-09-30 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.0743758743515006e-07,53.71879371757503,1,30,9,False,False,False,True,False,ap-southeast-1,development
2025-10-01 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.02310010636178e-07,100.0,2,1,10,False,False,False,False,True,eu-west-1,development
2025-10-02 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.6958166280688803e-07,100.0,3,2,10,False,False,False,False,True,eu-west-1,staging
2025-10-03 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.223378444706423e-07,100.0,4,3,10,False,False,False,False,True,ap-southeast-1,staging
2025-10-04 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,6.146459407992981e-08,30.732297039964905,5,4,10,True,False,True,False,False,eu-west-1,production
2025-10-05 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,9.245715480474838e-08,46.22857740237419,6,5,10,True,False,True,False,False,eu-west-1,development
2025-10-06 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.314929175539385e-07,100.0,0,6,10,False,False,False,False,True,eu-west-1,production
2025-10-07 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.696416837881128e-07,100.0,1,7,10,False,False,False,False,True,us-west-2,staging
2025-10-08 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,7.083388891708082e-07,100.0,2,8,10,False,False,False,False,True,us-west-2,development
2025-10-09 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.9187875203043505e-07,95.93937601521752,3,9,10,False,False,False,False,True,us-west-2,production
2025-10-10 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.155937321013458e-07,100.0,4,10,10,False,False,False,False,True,ap-southeast-1,development
2025-10-11 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.847849184247466e-07,100.0,5,11,10,True,False,False,False,True,eu-west-1,production
2025-10-12 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.538936982848136e-09,0.769468491424068,6,12,10,True,True,False,False,False,us-west-2,development
2025-10-13 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.991851922356234e-07,100.0,0,13,10,False,False,False,False,True,eu-west-1,development
2025-10-14 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.1578536608572887e-07,100.0,1,14,10,False,False,False,False,True,us-west-2,staging
2025-10-15 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.178740171385066e-07,100.0,2,15,10,False,False,False,False,True,eu-west-1,development
2025-10-16 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.789600745868421e-07,100.0,3,16,10,False,False,False,False,True,us-east-1,staging
2025-10-17 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.9195959555497745e-07,100.0,4,17,10,False,False,False,False,True,ap-southeast-1,staging
2025-10-18 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,2.0685045502726476e-08,10.342522751363239,5,18,10,True,True,False,False,False,ap-southeast-1,production
2025-10-19 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.236438001458077e-07,100.0,6,19,10,True,False,False,False,True,us-west-2,production
2025-10-20 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,8.316803220041202e-08,41.584016100206014,0,20,10,False,False,True,False,False,ap-southeast-1,development
2025-10-21 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.577619023118175e-07,100.0,1,21,10,False,False,False,False,True,us-east-1,staging
2025-10-22 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.3869126201085624e-06,100.0,2,22,10,False,False,False,False,True,ap-southeast-1,development
2025-10-23 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,4.444023610101199e-07,100.0,3,23,10,False,False,False,False,True,us-west-2,production
2025-10-24 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,3.8027212961662675e-07,100.0,4,24,10,False,False,False,False,True,eu-west-1,production
2025-10-25 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.3939174115265198e-07,69.69587057632599,5,25,10,True,False,False,True,False,eu-west-1,development
2025-10-26 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,1.3419603054127454e-07,67.09801527063726,6,26,10,True,False,False,True,False,eu-west-1,development
2025-10-27 14:49:39.192634,Lambda-Compute-019,Lambda-Compute,5.188196790721847e-07,100.0,0,27,10,False,False,False,False,True,us-east-1,development
2024-10-28 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,8.381919725143682e-07,100.0,0,28,10,False,False,False,False,True,ap-southeast-1,staging
2024-10-29 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,7.810013415263227e-07,100.0,1,29,10,False,False,False,False,True,us-west-2,staging
2024-10-30 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,5.935231928501112e-07,100.0,2,30,10,False,False,False,False,True,us-west-2,development
2024-10-31 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,5.72070616853153e-07,100.0,3,31,10,False,False,False,False,True,ap-southeast-1,staging
2024-11-01 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,7.098258908129339e-07,100.0,4,1,11,False,False,False,False,True,eu-west-1,staging
2024-11-02 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,1.0749292720804828e-07,53.74646360402414,5,2,11,True,False,False,True,False,us-west-2,development
2024-11-03 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,1.0608965558624157e-07,53.04482779312079,6,3,11,True,False,False,True,False,ap-southeast-1,production
2024-11-04 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,6.149616226185959e-07,100.0,0,4,11,False,False,False,False,True,eu-west-1,production
2024-11-05 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,3.8162912301899117e-07,100.0,1,5,11,False,False,False,False,True,us-east-1,development
2024-11-06 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,7.7231365908896e-07,100.0,2,6,11,False,False,False,False,True,eu-west-1,development
2024-11-07 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,4.982867732911332e-07,100.0,3,7,11,False,False,False,False,True,us-east-1,production
2024-11-08 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,4.552130800243403e-07,100.0,4,8,11,False,False,False,False,True,us-east-1,development
2024-11-09 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,9.912069154000544e-08,49.560345770002726,5,9,11,True,False,True,False,False,ap-southeast-1,development
2024-11-10 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,7.441764332989415e-08,37.208821664947074,6,10,11,True,False,True,False,False,us-west-2,development
2024-11-11 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,2.971367340067141e-07,100.0,0,11,11,False,False,False,False,True,us-west-2,production
2024-11-12 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,6.665068242770075e-07,100.0,1,12,11,False,False,False,False,True,us-west-2,production
2024-11-13 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,1.9917501274856616e-07,99.58750637428308,2,13,11,False,False,False,False,True,us-east-1,development
2024-11-14 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,2.146715757811698e-07,100.0,3,14,11,False,False,False,False,True,ap-southeast-1,development
2024-11-15 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,4.0916793598472856e-07,100.0,4,15,11,False,False,False,False,True,us-east-1,staging
2024-11-16 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,5.158060424218989e-08,25.79030212109495,5,16,11,True,False,True,False,False,us-east-1,production
2024-11-17 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,2.0787234010044396e-08,10.393617005022199,6,17,11,True,True,False,False,False,ap-southeast-1,development
2024-11-18 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,2.08327930668136e-07,100.0,0,18,11,False,False,False,False,True,ap-southeast-1,staging
2024-11-19 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,2.632216960233186e-07,100.0,1,19,11,False,False,False,False,True,ap-southeast-1,development
2024-11-20 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,5.078251664359013e-07,100.0,2,20,11,False,False,False,False,True,ap-southeast-1,production
2024-11-21 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,3.9329723381408657e-07,100.0,3,21,11,False,False,False,False,True,eu-west-1,production
2024-11-22 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,6.250645175823067e-07,100.0,4,22,11,False,False,False,False,True,us-east-1,staging
2024-11-23 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,0.0,0.0,5,23,11,True,True,False,False,False,eu-west-1,production
2024-11-24 14:49:39.192634,Lambda-Compute-020,Lambda-Compute,3.9635058520018364e-08,19.817529260009184,6,24,11,True,True,False,False,False,ap-southeast-1,staging
